,long,lat,Area,Began,Ended,Soil,hourly_precip_mean,hourly_precip_std,hourly_runoff_mean,hourly_runoff_std,Real?,sand,silt,clay
402,-73.012376,-10.111158,709143.7381,2008-02-04,5/7/2008,40.0,0.0003530755930114,0.0008375291363336,0.0002488875470589,0.0006137547898106,True,0.8,0.15,0.05
403,-86.837365,40.85066,118976.9489,2008-02-06,2/12/2008,53.0,0.0007379902526736,0.001133736805059,0.0001232249487657,0.0003570923290681,True,0.061,0.867,0.072
404,149.539448,-22.464671,44348.7133,2008-02-13,2/26/2008,92.0,0.0015389705076813,0.0018776496872305,0.0002470721083227,0.0008279677131213,True,0.45,0.17,0.38
405,107.286313,-6.260593,10434.85887,2008-02-14,3/14/2008,4.0,0.0006297099753282,0.0008043058915063,0.0001623495336389,0.0002831646997947,True,0.478,0.466,0.056
406,23.793937,-14.955531,438919.742,2008-02-09,5/1/2008,71.0,0.0003674008476082,0.0008010527817532,0.0001374270068481,0.0002810405567288,True,0.91,0.025,0.065
407,125.935234,8.535518,41665.93146,2008-02-12,3/12/2008,0.0,0.0013478994369506,0.0020502340048551,0.0003147363313473,0.0009461786248721,True,,,
408,-7.113617,32.110967,23601.104,2008-02-26,2/28/2008,95.0,7.778780855005607e-05,0.0002890396572183,4.429507953318534e-06,1.6711201169528067e-05,True,0.489,0.321,0.19
409,112.368479,-7.126871,16854.47713,2008-03-01,4/3/2008,87.0,0.0004772432730533,0.0011597258271649,0.000252882076893,0.0006214151508174,True,0.231,0.407,0.362
410,-89.152166,36.22662,928709.9196,2008-03-17,5/2/2008,53.0,0.000123679783428,0.0005310458946041,2.751619285845663e-05,0.0001144448397099,True,0.061,0.867,0.072
411,37.67228,2.826905,21278.67192,2008-03-20,4/2/2008,74.0,6.640388164669275e-05,0.0002928431495092,1.8363014078204287e-06,2.0452533135539852e-05,True,0.068,0.708,0.224
412,-42.68427,-5.359342,1126557.792,2008-03-30,4/22/2008,72.0,0.0006859925342723,0.0010960361687466,0.0002385622938163,0.000609959999565,True,0.87,0.04,0.09
413,36.457048,-8.546018,15130.83448,2008-04-11,5/16/2008,6.0,0.0002860153035726,0.0004964284598827,8.411139424424618e-05,0.000170913466718,True,0.288,0.582,0.13
414,152.547733,-31.891221,998.5812291,2008-04-24,4/27/2008,,0.0020511569455266,0.0010704464511945,0.0004009176627732,0.000489336438477,True,,,
415,-67.344537,46.35384,25489.81607,2008-04-25,5/7/2008,68.0,0.0001439371262677,0.0003219080972485,0.0001570130116306,0.000172788859345,True,0.934,0.057,0.009
416,113.026318,30.865786,43958.61613,2008-05-02,5/5/2008,31.0,4.892619836027734e-05,0.0003623921365942,5.193716788198799e-06,6.254497293411987e-06,True,0.003,0.246,0.751
417,-74.070085,6.634685,35530.6321,2008-05-27,5/28/2008,43.0,0.0007039026822894,0.0010466052917763,0.0004228808684274,0.0006518884911201,True,0.349,0.266,0.385
418,93.754969,26.399977,62279.30327,2008-05-24,5/28/2008,4.0,0.0003913943655788,0.0008381425286643,0.0002303649089299,0.0004933354211971,True,0.478,0.466,0.056
419,29.870449,-30.912895,47128.08279,2008-06-19,6/22/2008,53.0,0.0004636219236999,0.0008444545674137,8.779372365097515e-06,5.6334039982175454e-05,True,0.061,0.867,0.072
420,90.120056,25.241123,426531.5373,2008-07-05,7/14/2008,4.0,0.0009550172835588,0.0014812274603173,0.0005594298709183,0.0012014826061204,True,0.478,0.466,0.056
421,6.15,35.5,76327.64482,2008-07-06,7/11/2008,12.0,6.718306394759566e-06,6.137979653431103e-05,6.209720027072763e-07,2.2557917418453144e-06,True,0.372,0.252,0.376
422,-98.14869,21.359684,193742.1535,2008-07-15,7/16/2008,84.0,0.0001102290989365,0.0004025124071631,5.014382259105332e-05,0.0001503155363025,True,0.75,0.21,0.04
423,89.78715,27.49945,283806.1505,2008-07-20,8/8/2008,4.0,0.0007903946680016,0.0012889024801552,0.0005503310239873,0.0010297616245225,True,0.478,0.466,0.056
424,-151.020483,64.276859,163705.5457,2008-07-30,8/11/2008,30.0,0.0003970780526287,0.0006691720918752,5.166120172361843e-05,0.0001222362625412,True,0.3,0.47,0.23
425,15.454963,9.288888,178993.9094,2008-08-02,8/8/2008,87.0,0.0003099217428825,0.0008059592801146,5.0476806791266426e-05,0.0001978161890292,True,0.231,0.407,0.362
426,81.380061,16.652289,75487.92518,2008-08-05,8/11/2008,49.0,0.0010791973909363,0.0016585731646046,0.0001081513983081,0.0004330389492679,True,0.742,0.195,0.063
427,72.634688,30.738475,165918.2053,2008-08-09,8/20/2008,98.0,0.0002125230239471,0.0005816892953589,2.4207849492086098e-05,0.0002222318871645,True,0.76,0.09,0.15
428,84.923215,26.950613,163725.6514,2008-08-18,9/24/2008,8.0,0.0007208991446532,0.0013581933453679,0.000572124205064,0.0009875452378764,True,0.102,0.447,0.451
429,33.314626,7.584802,69636.60334,2008-08-20,8/28/2008,86.0,0.0002770177088677,0.0007280884892679,3.379885674803518e-05,0.0001628309983061,True,0.105,0.478,0.417
430,18.350292,9.233101,61817.4364,2008-07-20,8/25/2008,51.0,0.0002344009408261,0.0006829460617154,1.6245039660134353e-05,0.0001125988273997,True,0.153,0.701,0.146
431,90.210026,25.028785,59248.82211,2008-08-30,9/8/2008,31.0,0.001141442451626,0.0012790111359208,0.0007309084758162,0.0010118323843926,True,0.003,0.246,0.751
432,94.55033,27.044183,80590.4453,2008-08-30,9/8/2008,4.0,0.0012719709193333,0.0015543875051662,0.0011662928154692,0.0013927514664828,True,0.478,0.466,0.056
433,84.406372,20.95224,464317.9956,2008-09-22,9/29/2008,50.0,0.000381174206268,0.0007942328811623,0.0001451122807338,0.0003057745634578,True,0.91,0.03,0.06
434,78.938377,30.521816,168134.5144,2008-09-22,9/29/2008,7.0,0.0006665806286036,0.0019617553334683,0.0003130185650661,0.0014373853337019,True,0.234,0.568,0.198
435,103.176582,17.821344,165834.2932,2008-09-11,10/4/2008,4.0,0.0003979738103225,0.0008949098410084,0.0001644476287765,0.0003072745166718,True,0.478,0.466,0.056
436,41.9,4.0,45128.32556,2008-10-14,10/16/2008,74.0,0.0002305366360815,0.0005854973569512,7.668090802326333e-06,8.487607556162402e-05,True,0.068,0.708,0.224
437,43.05953,0.82945,25490.95668,2008-11-16,11/20/2008,80.0,3.7639012589352205e-05,0.0002332901785848,3.325957607103192e-07,7.941409421619028e-06,True,0.585,0.331,0.084
438,20.903477,-33.011852,76453.89464,2008-11-12,11/17/2008,70.0,0.0003387492906767,0.000679959426634,9.006995242089033e-06,3.682962051243521e-05,True,0.98,0.02,0.0
439,-74.231814,8.998918,195388.1737,2008-12-13,12/14/2008,53.0,0.0001843586360337,0.0006198631599545,0.0001377975713694,0.0004113560426048,True,0.061,0.867,0.072
440,-58.576642,7.080294,39997.97213,2008-12-13,1/12/2009,62.0,0.0004175613867118,0.0008451598114334,5.098243855172768e-05,0.0002105986932292,True,0.9,0.05,0.05
441,103.139065,-3.329274,126659.2951,2008-12-26,12/28/2008,4.0,0.0006709545850753,0.0010180190438404,0.0001288686908083,0.0002040647668763,True,0.478,0.466,0.056
442,34.027698,-22.923757,125967.3084,2008-12-26,1/12/2009,71.0,0.0007632956258021,0.0012378969695419,3.1946365197654814e-05,0.0002144952159142,True,0.91,0.025,0.065
443,125.039978,8.447826,36190.06893,2008-12-28,1/19/2009,0.0,0.0002968769695144,0.0005497693200595,8.566686301492155e-05,0.0002138731942977,True,,,
444,-44.891115,-16.596371,1186390.653,2009-01-08,1/16/2009,25.0,0.0004019257321488,0.0008704236824996,0.0001412983983755,0.0004434351576492,True,0.16,0.08,0.76
445,124.958334,7.121116,17181.28142,2009-01-20,1/27/2009,4.0,0.0006379981059581,0.0014909129822626,0.0004210368206258,0.0010028777178376,True,0.478,0.466,0.056
446,46.519178,-17.688355,207786.6504,2009-01-26,1/27/2009,71.0,0.0002309273695573,0.0007309799548238,6.188986299093813e-05,0.000262025714619,True,0.91,0.025,0.065
447,122.968272,9.897,8472.925466,2009-02-02,2/12/2009,,0.0003947807417716,0.0005793552845716,0.0001207016903208,0.0003723260306287,True,,,
448,-6.1614,32.655173,188226.8504,2009-02-07,2/9/2009,22.0,0.0004037485923618,0.0007027080282568,3.9489033952122554e-05,0.0001831354893511,True,0.34,0.3,0.36
449,-70.083294,19.28092,15152.49078,2009-02-01,2/12/2009,6.0,4.386004729894921e-05,0.0001341182942269,6.236706212803256e-06,1.0225446203548929e-05,True,0.288,0.582,0.13
450,-64.291696,-24.148411,225551.0261,2009-02-07,2/12/2009,100.0,0.0002032843476627,0.000589010247495,2.7890711862710305e-05,0.0001443895453121,True,0.732,0.216,0.052
451,-76.514393,4.36564,72654.15848,2009-02-12,2/16/2009,25.0,0.000754618726205,0.0015302966348826,0.0005238535813987,0.0012816681992262,True,0.16,0.08,0.76
452,14.147469,-9.840357,61811.58905,2009-02-15,2/17/2009,8.0,0.0001720655709505,0.0006400909041985,1.1223020919715054e-05,8.535983943147585e-05,True,0.102,0.447,0.451
453,-62.617998,-18.759929,167873.5927,2009-02-01,2/16/2009,40.0,8.848455763654783e-05,0.0003606835089158,2.5968016416300088e-05,0.0001044066229951,True,0.8,0.15,0.05
454,16.678415,-17.076028,187933.2715,2009-03-04,3/9/2009,71.0,0.0001994001067942,0.0005877019721083,2.085116102534812e-05,0.0001029359918902,True,0.91,0.025,0.065
455,-97.030805,48.249115,39742.01893,2009-03-17,3/19/2009,33.0,5.672462975780945e-06,4.038271072204225e-05,5.055423389421776e-05,0.0001573519984958,True,0.037,0.259,0.704
456,100.730585,-1.20654,44401.17466,2009-03-24,4/20/2009,3.0,0.0001305755868088,0.0004358206933829,7.459396147169173e-05,0.0001815837313188,True,0.181,0.265,0.554
457,24.230467,-18.75993,1148027.264,2009-03-27,3/27/2009,71.0,3.249816700190422e-07,5.309859261615202e-06,2.321030115126632e-05,5.268569293548353e-05,True,0.91,0.025,0.065
458,-95.515298,29.670077,6812.65307,2009-04-17,4/27/2009,87.0,0.0005635486450046,0.00162761262618,4.434008587850258e-05,0.0002602740132715,True,0.231,0.407,0.362
459,-142.302224,65.435109,484756.5354,2009-04-22,5/14/2009,30.0,1.3979186405777e-05,7.602993719046935e-05,9.222385415341703e-06,3.976554944529198e-05,True,0.3,0.47,0.23
460,89.086148,22.163962,27819.10592,2009-04-20,5/15/2009,31.0,9.4581537268823e-06,3.8484020478790626e-05,3.2203249702433823e-06,2.5029473817994585e-06,True,0.003,0.246,0.751
461,-88.641921,13.417883,127036.561,2009-06-19,6/22/2009,7.0,0.0003908016660716,0.0008770819986239,5.418802538770251e-05,0.0002568102499935,True,0.234,0.568,0.198
462,23.311965,-16.698427,571677.3179,2009-06-21,6/28/2009,71.0,2.3250420611020675e-07,5.269464963930659e-06,8.52099674375495e-06,7.472154265997233e-06,True,0.91,0.025,0.065
463,89.086147,25.256217,49031.88578,2009-07-03,7/6/2009,31.0,0.0015184032963588,0.001828656764701,0.000938105280511,0.0015612081624567,True,0.003,0.246,0.751
464,93.821488,27.481004,128962.301,2009-07-03,7/6/2009,4.0,0.0013450637925416,0.0017357525648549,0.0010820708703249,0.0015910810325294,True,0.478,0.466,0.056
465,125.366552,7.651799,36975.16308,2009-07-25,8/4/2009,4.0,0.0004739046562463,0.0010938793420791,0.0001980011875275,0.0005427257274277,True,0.478,0.466,0.056
466,94.142952,26.817651,72244.80197,2009-08-18,8/27/2009,43.0,0.0010502657387405,0.0015074716648086,0.0009996348526328,0.0014532805653288,True,0.349,0.266,0.385
467,-16.8108,14.576204,8510.685177,2009-08-24,8/26/2009,50.0,0.0004179006791673,0.0010480037890374,3.1975683668861166e-05,0.0002496901724953,True,0.91,0.03,0.06
468,2.936762,16.454005,4814280.64,2009-08-10,9/2/2009,40.0,0.0001017368485918,0.0005972487851977,1.6000873074517585e-05,0.0002211741666542,True,0.8,0.15,0.05
469,28.950479,41.089986,3687.103582,2009-09-07,9/10/2009,,6.232043961063027e-05,0.0001777957222657,5.304103751768707e-07,9.779812444321578e-07,True,,,
470,-95.31119,18.525716,33560.99082,2009-09-10,9/19/2009,13.0,0.0004153391637373,0.0008822329109534,0.0001527401909697,0.0003987561212852,True,0.269,0.26,0.471
471,-84.840386,34.364587,225395.0113,2009-09-21,9/28/2009,4.0,0.0005325981182977,0.0008418834186159,5.3191437473287806e-05,0.00017447884602,True,0.478,0.466,0.056
472,78.232999,15.708107,309688.8763,2009-09-25,10/12/2009,49.0,0.0001475012686569,0.0005986127653159,3.397080217837356e-05,0.0002098203112836,True,0.742,0.195,0.063
473,80.763928,29.81192,129718.4231,2009-10-04,10/12/2009,7.0,0.0002477302623447,0.0006556911976076,7.844244100851938e-05,0.0002272610436193,True,0.234,0.568,0.198
474,6.509699,5.543563,53018.48747,2009-10-20,10/26/2009,44.0,0.0004163609119132,0.0011277553858235,0.000272898498224,0.0004256617103237,True,0.025,0.445,0.53
475,-56.273697,-25.09294,163340.7666,2009-10-26,10/28/2009,4.0,0.0004546106792986,0.0015007011825218,0.0001153889970737,0.0003772107302211,True,0.478,0.466,0.056
476,-59.049562,-32.991891,415044.9056,2009-11-14,11/22/2009,39.0,0.0003801995771937,0.0015973630361258,9.176354069495574e-05,0.0007119358051568,True,0.039,0.764,0.197
477,-56.47781,-31.256979,43485.40642,2009-11-21,12/8/2009,87.0,0.0009062166209332,0.0021207109093666,0.0003206647234037,0.0011595260584726,True,0.231,0.407,0.362
478,149.05823,-30.950818,301378.8458,2010-01-01,1/13/2010,52.0,0.0001848156098276,0.000537457759492,1.1781739885918796e-05,9.043228783411904e-05,True,0.602,0.118,0.28
479,20.082834,41.466448,60173.47485,2010-01-04,1/13/2010,6.0,0.0002120769786415,0.0003906124038621,5.5248019634746015e-05,0.0001416608283761,True,0.288,0.582,0.13
480,-99.003563,19.943334,122621.4005,2010-01-26,2/13/2010,84.0,1.4843763892713469e-05,5.8297020586906e-05,1.5677365809096955e-05,3.565520091797225e-05,True,0.75,0.21,0.04
481,27.338848,41.160287,87346.16332,2010-02-13,2/20/2010,87.0,0.0002572071971371,0.0006091170362196,5.348461854737252e-05,0.0002286708331666,True,0.231,0.407,0.362
482,147.95605,-26.215529,431681.6308,2010-02-28,3/17/2010,100.0,0.000361374404747,0.0009567398810759,1.2906607480545064e-05,0.000110550186946,True,0.732,0.216,0.052
483,27.736857,-16.091808,85511.57617,2010-03-01,3/17/2010,49.0,0.0003194964374415,0.0008153423550538,9.469831275055184e-05,0.0002844731207005,True,0.742,0.195,0.063
484,-86.379527,32.893941,48982.92781,2010-03-10,3/17/2010,4.0,0.0004622388223651,0.0009592422866262,0.0001166177680715,0.0002102853613905,True,0.478,0.466,0.056
485,-78.119123,41.364394,1015176.362,2010-03-10,3/24/2010,7.0,6.623927765758708e-05,0.0002512912033125,2.422641591692809e-05,3.259782897657715e-05,True,0.234,0.568,0.198
486,-74.872978,39.486607,240301.509,2010-03-27,3/31/2010,67.0,0.0001477959594922,0.000474647647934,2.409989247098565e-05,4.522543167695403e-05,True,0.591,0.365,0.044
487,89.509928,22.152795,7062.714318,2010-03-27,4/7/2010,31.0,7.103359962457034e-07,3.1849504011915997e-06,3.908266990038101e-06,2.124143975379411e-06,True,0.003,0.246,0.751
488,21.715692,43.466699,13989.56558,2010-04-20,4/22/2010,87.0,0.0004164170823059,0.000504033116158,7.377220754278824e-05,8.063110726652667e-05,True,0.231,0.407,0.362
489,91.862265,26.316584,13472.46459,2010-04-18,4/21/2010,4.0,0.0011855169432237,0.0016807928914204,0.0003480529994703,0.0007313638343475,True,0.478,0.466,0.056
490,-75.383247,20.262252,10657.92438,2010-04-17,4/21/2010,23.0,0.0001102581591112,0.0002344224631087,4.989902208762942e-06,1.6228856111411005e-05,True,0.13,0.14,0.73
491,23.231189,-18.694176,64627.57603,2010-04-16,4/21/2010,71.0,9.783473160496214e-07,6.706241947540548e-06,1.9869512470904738e-06,7.376847406703746e-06,True,0.91,0.025,0.065
492,113.972187,-2.681959,103901.8364,2010-04-16,5/2/2010,3.0,0.0004052500007674,0.0010902155190706,0.0002689789107535,0.0006634892197325,True,0.181,0.265,0.554
493,44.310369,14.034428,38889.72785,2010-05-05,5/6/2010,98.0,5.0319293222855777e-05,0.0002494687214493,3.9187452784972265e-06,2.2844047634862363e-05,True,0.76,0.09,0.15
494,62.2514,34.383924,65810.90629,2010-05-04,5/14/2010,99.0,7.994686166057363e-05,0.0002763985248748,6.563780061696889e-06,3.2965923310257494e-05,True,0.963,0.016,0.021
495,19.644003,49.773614,121758.7973,2010-05-15,5/24/2010,7.0,0.0003190342104062,0.0005560877616517,3.0121951567707583e-05,7.918614574009553e-05,True,0.234,0.568,0.198
496,93.122627,26.638053,23813.35164,2010-05-15,6/26/2010,43.0,0.0010252480860799,0.0012589180842041,0.0008923821151256,0.0013322595041245,True,0.349,0.266,0.385
497,115.482581,26.444151,234212.7213,2010-05-15,6/28/2010,4.0,0.0006818248075433,0.0013533409219235,0.0003105529758613,0.0007160147069953,True,0.478,0.466,0.056
498,79.484382,15.21825,63171.41173,2010-05-18,5/24/2010,49.0,0.0003468366921879,0.0018674609018489,2.1544595085742912e-07,7.078184012243582e-07,True,0.742,0.195,0.063
499,169.917994,-45.156686,25183.14188,2010-05-25,5/31/2010,7.0,0.0007338424911722,0.0008666123030707,0.000168204147485,0.0002180480078095,True,0.234,0.568,0.198
500,-97.789125,49.875668,25787.98903,2010-05-29,5/31/2010,16.0,0.0004760568263009,0.0011358319316059,5.3265805036062375e-05,0.0002728339168243,True,0.509,0.289,0.202
501,125.300141,6.778414,22339.98404,2010-05-29,6/1/2010,4.0,0.0003657886991277,0.0009364992147311,0.0001210968403029,0.0004632203199435,True,0.478,0.466,0.056
502,19.797084,49.671561,174970.0966,2010-05-29,6/11/2010,67.0,0.0001413975114701,0.0004280739522073,3.9022459532134235e-05,8.59197971294634e-05,True,0.591,0.365,0.044
503,-94.094783,34.577827,12234.55865,2010-06-11,6/11/2010,4.0,0.0008068230818025,0.0024766460992395,0.0001411883276887,0.0009184632217511,True,0.478,0.466,0.056
504,6.591342,43.497315,7699.776976,2010-06-16,6/17/2010,7.0,0.0008999942219816,0.0017171916551887,0.0001239130215253,0.0004538923385553,True,0.234,0.568,0.198
505,94.010494,22.280362,94869.50605,2010-06-15,6/26/2010,11.0,0.0017024568514898,0.0018776899669319,0.0007394850836135,0.0015200146008282,True,0.75,0.09,0.16
506,-0.981038,7.93162,150908.1076,2010-06-22,6/26/2010,50.0,0.0001565701677463,0.0005358067573979,1.3421460607787594e-05,0.0001039418639265,True,0.91,0.03,0.06
507,17.704984,43.987173,28641.59743,2010-06-22,6/26/2010,6.0,0.0009959985036402,0.0011745567899197,0.0001957512868102,0.0003211524453945,True,0.288,0.582,0.13
508,72.079166,36.026988,9325.990827,2010-06-22,6/24/2010,40.0,1.235140734934248e-05,9.15870550670661e-05,0.0002660665486473,0.0005829563597217,True,0.8,0.15,0.05
509,-37.781582,-6.35589,320129.4887,2010-06-22,6/30/2010,49.0,3.7363188312156126e-05,0.0002019296516664,4.828482360608177e-07,1.683480036263063e-06,True,0.742,0.195,0.063
510,121.605799,24.949065,1399.49106,2010-06-25,6/27/2010,,0.0004299990832805,0.0012021891307085,0.0002792626619338,0.0009202041546814,True,,,
511,-70.392824,19.254472,15731.60115,2010-06-25,6/27/2010,6.0,0.0005838965880684,0.0010173526825383,0.0001409979158779,0.0004943086532875,True,0.288,0.582,0.13
512,-103.835803,51.865714,86589.82126,2010-07-02,7/6/2010,16.0,0.000145714613609,0.0007538755307905,2.470138861099258e-05,0.0001627868041396,True,0.509,0.289,0.202
513,74.778484,30.18952,147437.2291,2010-07-05,7/15/2010,98.0,0.0003058201109524,0.000913547235541,2.232118094980251e-05,0.000127171864733,True,0.76,0.09,0.15
514,97.128233,39.486607,396656.6745,2010-07-06,7/13/2010,40.0,6.508381193270907e-05,0.0002815584011841,1.5208568584057502e-05,8.620279550086707e-05,True,0.8,0.15,0.05
515,113.171066,28.005572,575176.1594,2010-07-01,7/15/2010,4.0,0.0002044796565314,0.0007269321358762,0.0001818512973841,0.0004324854817241,True,0.478,0.466,0.056
516,90.035505,23.994863,24987.25503,2010-07-01,7/13/2010,31.0,0.000742778123822,0.0016499627381563,0.000380013952963,0.00114372279495,True,0.003,0.246,0.751
517,115.885692,29.138367,235548.2128,2010-07-07,7/23/2010,4.0,0.0003766955342143,0.0011047924635931,0.0001427709503332,0.0004329142102506,True,0.478,0.466,0.056
518,-91.002557,41.058233,214908.2935,2010-07-25,7/25/2010,39.0,0.0003677692147903,0.0013011825503781,8.859788795234635e-05,0.0004907247493974,True,0.039,0.764,0.197
519,111.073863,31.577449,1049485.117,2010-07-23,8/3/2010,4.0,0.0003420047578401,0.0009062705794349,0.0001154128985945,0.0004089753201697,True,0.478,0.466,0.056
520,73.257885,33.363388,129691.6295,2010-07-27,11/15/2010,8.0,0.0006019697175361,0.0015198503388091,0.0001980618253583,0.0007566001731902,True,0.102,0.447,0.451
521,13.995334,51.467705,45883.93516,2010-07-27,8/8/2010,7.0,3.2952539186226204e-05,0.000195916625671,7.431035101035377e-06,2.5682971681817435e-05,True,0.234,0.568,0.198
522,92.250001,26.234999,12555.80581,2010-09-05,9/17/2010,,0.0004717593837995,0.0009229253628291,0.000432967179222,0.0006070326198823,True,,,
523,14.625001,11.384999,38021.98663,2010-08-15,9/17/2010,43.0,3.0951436201576144e-05,0.0001750821247696,9.539847951600675e-07,1.2989851711608937e-05,True,0.349,0.266,0.385
524,89.640001,25.424999,7364.903107,2010-09-09,9/30/2010,,0.0004344395420048,0.0008177323034033,0.0002368166169617,0.0002584200701676,True,,,
525,82.845001,26.729999,38537.95585,2010-09-18,9/30/2010,8.0,0.0008522555581294,0.001272733672522,0.0004390939138829,0.0008497285889461,True,0.102,0.447,0.451
526,-90.179999,44.009999,3873.194603,2010-09-22,9/30/2010,,8.547791367163882e-05,0.0002168621722375,1.6058374967542477e-05,4.2409333218529355e-06,True,,,
527,100.350001,14.444999,14080.23252,2010-09-20,9/30/2010,44.0,0.0002047400630544,0.0005740014603361,2.6267041903338395e-05,0.0001725040929159,True,0.025,0.445,0.53
528,132.810984,-1.223516,31988.87747,2010-10-02,10/6/2010,24.0,0.000247971212957,0.0006924120825715,0.0001445525558665,0.0003083735064137,True,0.095,0.29,0.615
529,91.035001,24.209999,29265.76179,2010-10-01,10/12/2010,31.0,8.891771722119302e-05,0.0003132128622382,0.0001739115832606,0.0001173245254904,True,0.003,0.246,0.751
530,144.270001,-30.555001,21254.70329,2010-10-15,10/19/2010,100.0,0.0006008184282109,0.0010258221300318,5.358363068808103e-06,2.6358922696090303e-05,True,0.732,0.216,0.052
531,102.195001,15.029999,3873.760932,2010-10-10,11/15/2010,,0.0001945950352819,0.0006229060236364,2.0517685697996058e-05,0.0001404720242135,True,,,
532,15.210001,11.204999,8249.260109,2010-10-01,11/5/2010,,5.471573967952281e-05,0.0002629033988341,8.84011399193696e-07,7.893065230746288e-06,True,,,
533,-0.809999,8.279999,4567.708597,2010-11-05,11/11/2010,,1.367992808809504e-05,9.883661550702529e-05,1.436617640138138e-05,2.259701614093501e-05,True,,,
534,-72.960369,4.113507,1140146.223,2010-11-15,12/20/2010,28.0,0.0005255319993011,0.0010051443241536,0.0002230410173069,0.0007220188272185,True,0.15,0.1,0.75
535,147.387935,-29.83844,832001.3564,2010-11-27,12/20/2010,100.0,0.0002086088061332,0.0006475336267612,8.125780368573032e-06,6.938751903362572e-05,True,0.732,0.216,0.052
536,-66.938458,9.776458,180760.5297,2010-11-25,12/20/2010,4.0,0.0001875227026175,0.0005135249230079,3.815241507254541e-05,0.0001325143821304,True,0.478,0.466,0.056
537,21.469658,40.106682,27315.31194,2010-12-03,12/17/2010,74.0,0.0003699805529322,0.0007246480090543,0.000187844823813,0.0004011184209957,True,0.068,0.708,0.224
538,125.5658,8.132642,10773.78731,2011-01-01,1/18/2011,4.0,0.0006455751135945,0.0013810830423608,0.0004336628771852,0.0011567161418497,True,0.478,0.466,0.056
539,-64.041828,-21.090969,85174.87392,2011-01-30,1/31/2011,40.0,0.0001584573910804,0.0005501292180269,2.7233674700255502e-05,0.0001236431708093,True,0.8,0.15,0.05
540,80.534153,8.513158,19891.4933,2011-02-01,2/14/2011,49.0,0.00059534056345,0.0009336996008642,0.0001838095922721,0.0003556051815394,True,0.742,0.195,0.063
541,124.865345,7.095271,44521.72481,2011-02-01,2/4/2011,58.0,0.0008259720052592,0.00131999514997,0.0002729001280386,0.0008092275820672,True,0.16,0.39,0.45
542,28.078344,-29.502452,19634.42572,2011-02-01,2/16/2011,89.0,0.00030850013718,0.000815880310256,5.29864446434658e-05,0.0002747714170254,True,0.21,0.591,0.199
543,-65.599682,-16.465923,122139.8357,2011-02-14,2/26/2011,5.0,0.000695061404258,0.0015064073959365,0.0004516184562817,0.0011456804350018,True,0.76,0.13,0.11
544,146.657688,-19.789652,457221.4061,2011-03-07,3/28/2011,2.0,0.0005912002525292,0.0010921107605099,7.766231283312663e-05,0.0003859501157421,True,0.651,0.292,0.057
545,147.327051,-41.421667,4650.101341,2011-03-22,3/28/2011,92.0,0.0006959852180443,0.001001164666377,8.305916708195582e-05,0.0003347860183566,True,0.45,0.17,0.38
546,99.277049,8.666488,33575.42711,2011-03-23,4/10/2011,4.0,0.0007142722024582,0.0012377387611195,7.933218876132742e-05,0.0002966129686683,True,0.478,0.466,0.056
547,-97.21921,48.678802,46208.31987,2010-04-01,5/24/2011,16.0,7.889243715908378e-05,0.0002696823212318,5.4739266488468274e-06,2.464910903654527e-05,True,0.509,0.289,0.202
548,53.673384,51.447982,213195.154,2011-04-01,4/19/2011,45.0,2.781297007459216e-05,8.500035619363189e-05,3.647892981462064e-06,3.5544042475521564e-05,True,0.528,0.289,0.183
549,-40.119065,-9.679788,288020.184,2011-05-08,5/11/2011,49.0,2.4256863980554044e-05,6.793741340516135e-05,1.727904646031675e-06,5.8489963521424215e-06,True,0.742,0.195,0.063
550,-73.014084,45.626388,5274.093784,2011-05-04,6/9/2011,,0.0006236947374418,0.0008615512633696,0.0001572772016515,0.0001547426072647,True,,,
551,-99.473227,43.537631,23537.97611,2011-06-04,7/29/2011,45.0,9.341071745438969e-06,6.18345002294518e-05,1.0833965689016622e-06,2.1348455447878223e-06,True,0.528,0.289,0.183
552,125.208244,8.306337,71700.82554,2011-06-05,6/21/2011,0.0,0.0003628006961662,0.0008784916135482,0.000166147321579,0.0004673217772506,True,,,
553,89.046349,22.564135,19191.5923,2011-07-21,7/29/2011,31.0,0.0015147873200476,0.0014587038895115,0.0007826167275197,0.0011599445715546,True,0.003,0.246,0.751
554,-52.640299,-30.342984,129795.3547,2011-07-23,7/29/2011,4.0,0.0002039450773736,0.000775221385993,0.0002832591417245,0.0008895794744603,True,0.478,0.466,0.056
555,102.822185,17.0382,96785.77237,2011-08-05,1/9/2012,4.0,0.000269433541689,0.0005596049013547,0.0002330298011656,0.0003879540017805,True,0.478,0.466,0.056
556,105.501152,12.004283,13466.62488,2011-08-10,11/15/2011,2.0,0.000255918566836,0.0006658301572315,2.906152258219663e-05,0.0002174983819713,True,0.651,0.292,0.057
557,86.242215,26.375467,40941.50814,2011-08-15,10/2/2011,8.0,0.0009095067507587,0.0012350137112662,0.0003792693605646,0.0005979381967335,True,0.102,0.447,0.451
558,92.181547,26.589671,50117.37505,2011-08-15,9/8/2011,43.0,0.0010319335851818,0.0012746716383844,0.0007267326000146,0.0009383190772496,True,0.349,0.266,0.385
559,69.066891,25.012345,32667.16426,2011-08-12,11/1/2011,98.0,0.0021314211189746,0.003723005298525,0.0004260141577105,0.0022554176393896,True,0.76,0.09,0.15
